type,subtype,ammunition,name,device,location,filepath,numshots
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Tight,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Wiffle,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,1,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,2,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,3,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,2,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,Blast,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,Blast,Trim,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,Sharp,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Arisaka,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Arisaka,Gunshot,Processed,Sharp.Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,1,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,1,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,2,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,2,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,3,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Wiffle,Erratic,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,3,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,4,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,4,Close.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,Big,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,Chirp,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Springfield 1917,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Springfield 1917,Gunshot,Processed,Huge,Punchy,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,3,Close with Tail.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,Big,Medium Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,Punchy,Deep,Distant.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,Punchy,Deep,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,2,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,2,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,3,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,4,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,Mono,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Suppressed,Silenced,Processed,Blast,Close,Interior.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Suppressed,Silenced,Processed,High,Close,Interior.mp3.wav",
Rifle,Bolt-Action,0.30-06,Tikka Model T3,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.30-06,Tikka Model T3,Gunshot,Processed,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Suppressed,Silenced,Processed,Hollow,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Suppressed,Silenced,Processed,Muted,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Suppressed,Silenced,Processed,Smack,Close,Interior.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,1,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x35mm,Savage Model 10 0.300 AAC Blackout,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,.300 AAC Blackout,7.62x35mm,Savage Model 10,Gunshot,Processed,1,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,2,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,3,Close with Tail.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,3,Distant.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,4,Close with Tail.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Bolt-Action,7.62x54mm,Mosin Nagant,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Bolt Action,7.62x54mm,Mosin Nagant,Gunshot,Processed,5,Close with Tail.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,3,Close with Tail.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,4,Close with Tail.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,Distant.mp3.wav",
Rifle,Carbine Lever Action,0.30-30,Marlin 336,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Lever Action,.30-30,Marlin 336,Gunshot,Processed,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.22 LR,Ruger 10/22,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,.22,Ruger 10,22,Gunshot,Suppressed,Silenced,Processed,Big,Close,Interior.mp3.wav",
Rifle,Carbine Semi-Automatic,0.22 LR,Ruger 10/22,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,.22,Ruger 10,22,Gunshot,Suppressed,Silenced,Processed,Close,Interior.mp3.wav",
Rifle,Carbine Semi-Automatic,0.22 LR,Ruger 10/22,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,.22,Ruger 10,22,Gunshot,Suppressed,Silenced,Processed,Smack,Close,Interior.mp3.wav",
Rifle,Carbine Semi-Automatic,0.22 LR,Ruger 10/22,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,.22,Ruger 10,22,Gunshot,Suppressed,Silenced,Processed,x5,Shell,Close,Interior.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,2,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,3,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,4,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,5,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,Close with Tail.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,Thump,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,Thump,Snap,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Processed,Tight,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,7.62x39mm,Norinco SKS,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,7.62x39mm,Norinco SKS,Gunshot,Suppressed,Silenced,Processed,Punchy,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,1,Close with Tail.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,1,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,2,Close with Tail.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,2,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,2,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,3,Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,3,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,4,Medium Distant.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight with Tail,1,Close.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight with Tail,2,Close.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight with Tail,3,Close.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight,1,Close.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight,2,Close.mp3.wav",
Rifle,Carbine Semi-Automatic,0.223 5.56x45mm,M4 AR-15,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Carbine,Semi Automatic,Assault Rifle,.223,5.56x45mm,AR-15,M4,Gunshot,Processed,Tight,3,Close.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,1,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,1,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,2,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,2,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,Last Round,1,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,Last Round,2,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,Low,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,Punchy,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshot,Processed,Punchy,Low,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,1,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,1,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,1,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,2,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,2,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,2,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,3,Medium Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,4,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,Chatter,Close with Tail.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,Chirp,Distant.mp3.wav",
Rifle,Automatic Machine Gun,7.62x39mm,AK-47,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Rifle,Fully Automatic,Machine Gun,Assault Rifle,7.62x39mm,AK-47,Gunshots,Processed,Long Burst,Chirp,Medium Distant.mp3.wav",
